DATE_TIME,BPOS,DBTM,FLWI,HDTH,HKLD,ROP,RPM,SPPA,WOB
1200809106,41.549999196,3.78000006,0.0,3520.0600585704,68.4637459056035,18.4699994328,0.0,31.0000008988248,0.0
1200809111,41.549999196,3.78000006,0.0,3520.0600585704,68.4637459056035,18.4699994328,0.0,29.9999990905382,0.0
1200809115,41.549999196,3.78000006,0.0,3520.0600585704,68.4943361750363,18.4699994328,0.0,14.9999995452691,0.0
1200809120,41.549999196,3.78000006,0.0,3520.0600585704,68.4739453836353,18.4699994328,0.0,21.9999984137604,0.0
1200809124,41.549999196,3.78000006,0.0,3520.0600585704,68.4841444080748,18.4699994328,0.0,27.0000005604359,0.0
1200809129,41.549999196,3.78000006,0.0,3520.0600585704,68.4229561581389,18.4699994328,0.0,21.9999984137604,0.0
1200809132,41.549999196,3.78000006,0.0,3520.0600585704,68.4943361750363,18.4699994328,0.0,14.9999995452691,0.0
1200809137,41.549999196,3.78000006,0.0,3520.0600585704,68.4433551142025,18.4699994328,0.0,36.9999979590295,0.0
1200809141,41.549999196,3.78000006,0.0,3520.0600585704,68.4841444080748,18.4699994328,0.0,24.9999969438628,0.0
1200809146,41.549999196,3.78000006,0.0,3520.0600585704,68.5453249469404,18.4699994328,0.0,24.9999969438628,0.0
1200809155,41.549999196,3.78000006,0.0,3520.0600585704,68.5351259225009,18.4699994328,0.0,13.9999977369826,0.0
1200809160,41.549999196,3.78000006,0.0,3520.0600585704,68.5759152163732,18.4699994328,0.0,20.0000016919446,0.0
1200809165,41.549999196,3.78000006,0.0,3520.0600585704,68.5147346775076,18.4699994328,0.0,72.0000060910005,0.0
1200809169,41.549999196,3.78000006,0.0,3520.0600585704,68.5147346775076,18.4699994328,0.0,28.9999972822517,0.0
1200809174,41.549999196,3.78000006,0.0,3520.0600585704,68.5453249469404,18.4699994328,0.0,17.0000031618422,0.0
1200809183,41.549999196,3.78000006,0.0,3520.0600585704,68.5147346775076,18.4699994328,0.0,13.9999977369826,0.0
1200809186,41.549999196,3.78000006,0.0,3520.0600585704,68.5249264444691,18.4699994328,0.0,1.99999672181581,0.0
1200809191,41.549999196,3.78000006,0.0,3520.0600585704,68.5351259225009,18.4699994328,0.0,8.00000067677784,0.0
